0,762183,8212,5419,1450,373395013,8633,5419,1450,373395021,9055,5380,1450,373395029,12345,1487238714
0,762184,9476,5311,1450,373395037,9858,5233,1489,373395045,10241,5154,1489,373395053,12345,1487238714
0,762185,10701,5076,1558,373395061,11152,4998,1558,373395069,11573,4968,1597,373395077,12345,1487238714
0,762186,11916,4998,1636,373395085,12259,4968,1636,373395093,12534,4929,1597,373395101,12345,1487238714
0,762187,12681,4890,1558,373395109,12877,4851,1450,373395117,13377,4968,1332,373395125,12345,1487238714
0,762188,14484,5076,1146,373395133,16052,5233,950,373395141,17649,5272,725,373395149,12345,1487238714
9,383555,8377940,8362534,8377917,8362533,8377921,8362542,8377959,8362539,8377943,8362540,8377896,8362539,12345,1487238714
9,383556,8377848,8362540,8377805,8362539,8377788,8362537,8377685,8362535,8377613,8362542,8377587,8362541,12345,1487238714
9,383557,8377524,8362538,8377447,8362536,8377386,8362539,8377339,8362540,8377334,8362537,8377253,8362537,12345,1487238714
9,383558,8377215,8362543,8377232,8362542,8377215,8362538,8377183,8362535,8377169,8362540,8377169,8362538,12345,1487238714
22,0,139,403163139,373395005,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238714
22,0,139,1629202435,373395005,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238714
0,762189,18874,5233,490,373395157,19492,5037,490,373395165,19296,4694,382,373395173,12345,1487238714
0,762190,18874,4351,568,373395181,17767,4165,725,373395189,15895,4008,450,373395197,12345,1487238714
0,762191,14170,3890,382,373395205,12573,4086,107,373395213,11152,4272,-186,373395221,12345,1487238714
0,762192,10084,4468,-490,373395229,9398,4615,-686,373395237,8976,4733,-911,373395245,12345,1487238714
0,762193,8751,4733,-989,373395253,8673,4615,-1107,373395261,8751,4508,-1146,373395269,12345,1487238714
0,762194,8937,4351,-1254,373395277,9319,4165,-1450,373395285,9858,3929,-1528,373395293,12345,1487238714
0,762195,10427,3743,-1636,373395301,11005,3743,-1675,373395309,11613,3782,-1675,373395317,12345,1487238714
0,762196,12112,3743,-1636,373395325,12377,3743,-1636,373395333,12416,3626,-1558,373395341,12345,1487238714
9,383559,8377211,8362538,8377174,8362537,8377172,8362541,8377218,8362540,8377229,8362536,8377225,8362536,12345,1487238714
9,383560,8377232,8362542,8377249,8362538,8377301,8362535,8377275,8362534,8377282,8362540,8377333,8362542,12345,1487238714
9,383561,8377340,8362539,8377324,8362535,8377314,8362542,8377319,8362540,8377355,8362535,8377312,8362538,12345,1487238714
9,383562,8377304,8362541,8377342,8362539,8377349,8362536,8377336,8362535,8377338,8362540,8377355,8362539,12345,1487238714
9,383563,8377408,8362536,8377380,8362538,8377388,8362539,8377447,8362539,8377465,8362539,8377463,8362534,12345,1487238714
0,762197,12299,3361,-1528,373395349,11956,3126,-1450,373395357,11573,3126,-1293,373395365,12345,1487238714
0,762198,11113,3165,-1068,373395373,10662,3243,-950,373395381,10123,3469,-950,373395389,12345,1487238714
0,762199,9702,3665,-911,373395397,9280,3782,-950,373395405,8976,4086,-1029,373395413,12345,1487238714
0,762200,8673,4429,-1068,373395421,8477,4694,-1107,373395429,8369,4772,-1107,373395437,12345,1487238714
0,762201,8290,4733,-1107,373395445,8251,4694,-1068,373395453,8134,4694,-1029,373395461,12345,1487238714
0,762202,8026,4586,-1068,373395469,7908,4508,-1029,373395477,7751,4429,-1029,373395485,12345,1487238714
0,762203,7644,4272,-989,373395493,7448,4125,-911,373395501,7291,3929,-872,373395509,12345,1487238714
0,762204,7144,3782,-764,373395517,7065,3626,-725,373395525,7026,3508,-686,373395533,12345,1487238714
9,383564,8377475,8362543,8377501,8362541,8377563,8362536,8377536,8362537,8377539,8362540,8377580,8362539,12345,1487238715
9,383565,8377573,8362536,8377535,8362535,8377498,8362541,8377461,8362539,8377453,8362536,8377356,8362535,12345,1487238715
9,383566,8377291,8362539,8377270,8362540,8377207,8362538,8377125,8362535,8377061,8362543,8377012,8362540,12345,1487238715
9,383567,8377004,8362536,8376920,8362537,8376874,8362540,8376887,8362540,8376867,8362536,8376835,8362535,12345,1487238715
0,762205,7026,3400,-568,373395541,7065,3322,-490,373395549,7222,3322,-382,373395557,12345,1487238715
0,762206,7369,3361,-343,373395565,7673,3439,-264,373395573,8094,3508,-147,373395581,12345,1487238715
0,762207,8594,3704,-68,373395589,9055,3851,-29,373395597,9515,4086,-29,373395605,12345,1487238715
0,762208,9898,4233,-29,373395613,10201,4429,-107,373395621,10466,4655,-186,373395629,12345,1487238715
0,762209,10701,4890,-303,373395637,10809,5076,-382,373395645,10809,5154,-382,373395653,12345,1487238715
0,762210,10731,5233,-411,373395661,10848,5194,-382,373395669,11387,5233,-382,373395677,12345,1487238715
0,762211,12112,5380,-382,373395685,12798,5693,-303,373395693,13406,5840,-147,373395701,12345,1487238715
0,762212,14141,5997,-107,373395709,14905,6115,29,373395717,15670,6262,225,373395725,12345,1487238715
9,383568,8376825,8362540,8376830,8362539,8376878,8362535,8376849,8362534,8376861,8362540,8376928,8362540,12345,1487238715
9,383569,8376961,8362539,8376973,8362536,8377002,8362539,8377047,8362538,8377125,8362535,8377119,8362536,12345,1487238715
9,383570,8377147,8362541,8377222,8362540,8377254,8362535,8377262,8362533,8377281,8362538,8377307,8362537,12345,1487238715
9,383571,8377365,8362534,8377338,8362535,8377345,8362539,8377395,8362538,8377408,8362537,8377396,8362535,12345,1487238715
0,762213,15974,6379,450,373395733,15395,6566,764,373395741,14063,6840,1176,373395749,12345,1487238715
0,762214,12681,6987,1528,373395757,11691,7144,2136,373395765,11113,7408,2940,373395773,12345,1487238715
0,762215,10701,7604,3547,373395781,10348,7673,3822,373395789,10084,7291,3508,373395797,12345,1487238715
0,762216,10005,6840,3018,373395805,10280,6301,2401,373395813,10770,6115,1940,373395821,12345,1487238715
0,762217,11230,6223,1715,373395829,11426,6419,1528,373395837,11387,6801,1450,373395845,12345,1487238715
0,762218,11191,7526,1450,373395853,10887,7830,1489,373395861,10505,7712,1636,373395869,12345,1487238715
0,762219,10084,7222,1832,373395877,9555,6526,2058,373395885,9055,5919,2440,373395893,12345,1487238715
0,762220,8633,5419,2822,373395901,8251,5194,3322,373395909,7947,5233,3782,373395917,12345,1487238715
0,762221,7712,5576,3929,373395925,7408,5958,3822,373395933,6948,6036,3626,373395941,12345,1487238715
9,383572,8377397,8362538,8377412,8362537,8377460,8362528,8377425,8362535,8377426,8362542,8377474,8362540,12345,1487238715
9,383573,8377486,8362536,8377481,8362535,8377491,8362541,8377513,8362539,8377576,8362536,8377561,8362537,12345,1487238715
9,383574,8377585,8362542,8377653,8362541,8377673,8362537,8377665,8362537,8377657,8362541,8377648,8362541,12345,1487238715
9,383575,8377663,8362538,8377582,8362538,8377532,8362542,8377526,8362540,8377481,8362537,8377422,8362533,12345,1487238715
0,762222,6379,6262,3243,373395949,5733,6379,2861,373395957,4968,6379,2557,373395965,12345,1487238715
0,762223,4272,6301,2440,373395973,3782,6223,2557,373395981,3586,6379,2783,373395989,12345,1487238715
0,762224,3704,6987,2744,373395997,3929,7673,2636,373396005,4086,8134,2440,373396013,12345,1487238715
0,762225,4165,8369,2361,373396021,4125,8516,2597,373396029,4125,8594,2822,373396037,12345,1487238715
0,762226,4008,8437,2861,373396045,3822,8173,2861,373396053,3704,7869,3057,373396061,12345,1487238715
0,762227,3626,7565,3243,373396069,3469,7369,3243,373396077,3322,6909,3586,373396085,12345,1487238715
0,762228,3283,6840,4086,373396093,3400,7065,4586,373396101,3508,7105,5233,373396109,12345,1487238715
0,762229,3704,7105,5615,373396117,4008,7222,5997,373396125,4165,7222,6301,373396133,12345,1487238715
9,383576,8377383,8362539,8377359,8362540,8377379,8362536,8377320,8362534,8377309,8362541,8377351,8362540,12345,1487238715
9,383577,8377360,8362537,8377356,8362532,8377374,8362537,8377414,8362539,8377495,8362539,8377496,8362539,12345,1487238715
9,383578,8377533,8362542,8377628,8362540,8377684,8362539,8377724,8362533,8377778,8362540,8377843,8362541,12345,1487238715
9,383579,8377941,8362535,8377954,8362536,8378004,8362540,8378104,8362540,8378171,8362536,8378227,8362538,12345,1487238715
22,0,138,403163139,373396006,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238715
22,0,138,1629202435,373396006,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238715
0,762230,4125,7369,6566,373396141,3929,7565,6840,373396149,3743,7673,6987,373396157,12345,1487238715
0,762231,3547,7644,6879,373396165,3400,7487,6644,373396173,3087,7261,6419,373396181,12345,1487238715
0,762232,2940,7105,6526,373396189,2822,7183,6644,373396197,2900,7369,6987,373396205,12345,1487238715
0,762233,3126,7947,7408,373396213,3400,8673,7565,373396221,3469,8937,7791,373396229,12345,1487238715
0,762234,3665,9094,8055,373396237,4204,9359,8516,373396245,4998,9780,9094,373396253,12345,1487238715
0,762235,5880,10123,9055,373396261,6379,9623,8633,373396269,6566,9055,8173,373396277,12345,1487238715
0,762236,6722,8477,7644,373396285,6801,7869,6909,373396293,6879,7369,6262,373396301,12345,1487238715
0,762237,7026,6987,5576,373396309,7261,6683,5154,373396317,7673,6948,4968,373396325,12345,1487238715
9,383580,8378304,8362542,8378406,8362540,8378554,8362536,8378621,8362536,8378735,8362539,8378908,8362541,12345,1487238715
9,383581,8379051,8362539,8379185,8362536,8379341,8362543,8379517,8362540,8379740,8362538,8379887,8362541,12345,1487238715
9,383582,8380075,8362544,8380307,8362543,8380494,8362539,8380661,8362536,8380838,8362542,8381029,8362541,12345,1487238715
9,383583,8381263,8362539,8381407,8362539,8381588,8362544,8381820,8362542,8382007,8362538,8382171,8362535,12345,1487238715
0,762238,7987,7144,4772,373396333,7908,6987,4547,373396341,7830,6879,4390,373396349,12345,1487238715
0,762239,8026,7565,4233,373396357,7987,8212,3782,373396365,7604,8212,3508,373396373,12345,1487238715
0,762240,7261,7830,3469,373396381,7144,7448,3469,373396389,7144,7222,3586,373396397,12345,1487238715
0,762241,7065,7026,3547,373396405,7026,6909,3665,373396413,7105,6948,3822,373396421,12345,1487238715
0,762242,7261,7065,3969,373396429,7183,6987,4008,373396437,7026,6644,4086,373396445,12345,1487238715
0,762243,6987,6262,4086,373396453,6909,5919,4086,373396461,6840,5801,4047,373396469,12345,1487238715
0,762244,6762,5840,3969,373396477,7144,6458,3929,373396485,7026,6840,2940,373396493,12345,1487238715
0,762245,7369,7183,1832,373396501,8251,6987,2704,373396509,8408,6644,3165,373396517,12345,1487238715
0,762246,8055,6605,3087,373396525,8408,6379,3665,373396533,8516,6076,3851,373396541,12345,1487238715
9,383584,8382337,8362542,8382511,8362539,8382723,8362535,8382842,8362538,8382994,8362541,8383190,8362541,12345,1487238715
9,383585,8383341,8362539,8383464,8362535,8383584,8362542,8383708,8362538,8383868,8362537,8383928,8362537,12345,1487238716
9,383586,8384016,8362543,8384154,8362542,8384250,8362539,8384322,8362536,8384399,8362543,8384489,8362542,12345,1487238716
9,383587,8384615,8362537,8384647,8362536,8384712,8362542,8384821,8362540,8384883,8362537,8384923,8362536,12345,1487238716
9,383588,8384962,8362539,8385022,8362541,8385119,8362538,8385127,8362540,8385168,8362543,8385260,8362541,12345,1487238716
0,762247,8173,5801,3969,373396549,7987,5733,3929,373396557,7830,5733,3851,373396565,12345,1487238716
0,762248,7565,5693,3890,373396573,7261,5654,3782,373396581,7105,5576,3665,373396589,12345,1487238716
0,762249,6948,5537,3665,373396597,6762,5497,3665,373396605,6644,5458,3626,373396613,12345,1487238716
0,762250,6722,5615,3782,373396621,6722,5654,4008,373396629,6879,5576,4429,373396637,12345,1487238716
0,762251,7105,5537,4694,373396645,7261,5458,4655,373396653,7526,5458,4508,373396661,12345,1487238716
0,762252,7869,5311,4312,373396669,8173,4998,4272,373396677,8516,4694,4508,373396685,12345,1487238716
0,762253,8976,4508,5037,373396693,9319,4508,5654,373396701,9359,4508,5693,373396709,12345,1487238716
0,762254,9359,4655,5537,373396717,9359,4615,5350,373396725,9476,4694,4968,373396733,12345,1487238716
9,383589,8385313,8362540,8385339,8362537,8385369,8362541,8385406,8362540,8385477,8362537,8385449,8362537,12345,1487238716
9,383590,8385450,8362542,8385493,8362540,8385489,8362537,8385466,8362535,8385453,8362541,8385470,8362540,12345,1487238716
9,383591,8385536,8362536,8385517,8362537,8385544,8362541,8385627,8362540,8385679,8362539,8385716,8362535,12345,1487238716
9,383592,8385767,8362539,8385843,8362540,8385968,8362536,8386012,8362537,8386095,8362542,8386230,8362541,12345,1487238716
0,762255,10084,5311,4811,373396741,10887,5919,4811,373396749,11534,6340,4547,373396757,12345,1487238716
0,762256,12191,6262,5194,373396765,11769,5154,6526,373396773,10770,3508,7712,373396781,12345,1487238716
0,762257,9966,1979,8026,373396789,9359,950,7947,373396797,8408,568,7330,373396805,12345,1487238716
0,762258,7604,186,6301,373396813,7261,911,5272,373396821,7487,1832,4165,373396829,12345,1487238716
0,762259,8369,2783,3322,373396837,9016,2783,3057,373396845,9133,2097,2940,373396853,12345,1487238716
0,762260,8976,1293,2783,373396861,8898,1107,1911,373396869,9623,1528,1940,373396877,12345,1487238716
0,762261,9966,1636,2940,373396885,9966,2058,3469,373396893,10084,2479,3929,373396901,12345,1487238716
0,762262,9584,2322,4468,373396909,8898,2175,4429,373396917,8516,2361,4312,373396925,12345,1487238716
9,383593,8386317,8362537,8386381,8362536,8386448,8362543,8386535,8362541,8386664,8362538,8386699,8362538,12345,1487238716
9,383594,8386768,8362542,8386889,8362541,8386968,8362538,8387022,8362536,8387080,8362542,8387152,8362542,12345,1487238716
9,383595,8387260,8362537,8387278,8362540,8387330,8362543,8387430,8362544,8387485,8362540,8387515,8362538,12345,1487238716
9,383596,8387546,8362543,8387598,8362542,8387692,8362536,8387697,8362538,8387733,8362544,8387827,8362542,12345,1487238716
0,762263,8251,2293,4390,373396933,8094,2744,4047,373396941,8055,3165,3665,373396950,12345,1487238716
0,762264,7987,3400,3586,373396959,7712,3469,3626,373396968,7330,3547,3439,373396977,12345,1487238716
0,762265,7144,3586,3126,373396986,7026,3243,3439,373396995,6987,3283,2900,373397004,12345,1487238716
0,762266,7330,3322,2940,373397013,7791,3087,3283,373397022,8555,3547,2518,373397031,12345,1487238716
0,762267,9937,3929,2175,373397040,10466,3087,2557,373397049,10123,1871,2822,373397058,12345,1487238716
0,762268,9662,793,3204,373397067,9437,186,3782,373397076,9437,68,4204,373397085,12345,1487238716
0,762269,9780,411,4390,373397094,10123,725,4811,373397103,10045,725,4998,373397112,12345,1487238716
0,762270,9702,725,4998,373397121,9476,490,4508,373397130,8976,1293,4508,373397139,12345,1487238716
9,383597,8387881,8362540,8387915,8362537,8387950,8362543,8388006,8362542,8388099,8362536,8388105,8362538,12345,1487238716
9,383598,8388141,8362542,8388227,8362542,8388270,8362537,8388287,8362537,8388309,8362541,8388350,8362541,12345,1487238716
9,383599,8388430,8362537,8388418,8362539,8388437,8362543,8388508,8362542,8388536,8362537,8388539,8362536,12345,1487238716
9,383600,8388546,8362539,8388575,8362540,40,8362538,24,8362536,44,8362539,124,8362541,12345,1487238716
22,0,138,134727683,373397007,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238716
22,0,138,1629202435,373397007,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238716
0,762271,8330,1832,4204,373397148,7565,2136,4047,373397157,6987,2597,4125,373397165,12345,1487238716
0,762272,6840,3322,4165,373397173,6801,4233,4165,373397181,6762,5233,4312,373397189,12345,1487238716
0,762273,6762,5919,4547,373397197,6840,6419,5037,373397205,6948,6566,5537,373397213,12345,1487238716
0,762274,6801,6419,6036,373397221,6526,6183,6497,373397229,6605,6262,6879,373397237,12345,1487238716
0,762275,6987,6458,7183,373397245,6948,6497,7565,373397253,6948,6458,7604,373397261,12345,1487238716
0,762276,6644,5958,7673,373397269,6262,5233,7604,373397277,5840,4851,7330,373397285,12345,1487238716
0,762277,5958,5194,7105,373397293,6458,5919,6762,373397301,6644,6223,6566,373397309,12345,1487238716
0,762278,6419,5919,6419,373397317,5880,5311,6115,373397325,5958,5350,5537,373397333,12345,1487238716
0,762279,6722,6115,4929,373397341,7105,6605,4586,373397349,6879,6683,4508,373397357,12345,1487238716
9,383601,163,8362539,177,8362537,201,8362540,247,8362540,333,8362537,327,8362538,12345,1487238716
9,383602,357,8362542,437,8362541,477,8362539,490,8362535,508,8362539,540,8362540,12345,1487238716
9,383603,612,8362538,591,8362537,606,8362544,670,8362539,688,8362537,676,8362535,12345,1487238716
9,383604,669,8362540,684,8362539,737,8362539,695,8362538,681,8362543,722,8362541,12345,1487238716
0,762280,6144,6301,4351,373397365,5537,5919,4272,373397373,5272,5537,4047,373397381,12345,1487238716
0,762281,5311,5537,3929,373397389,5576,5497,3626,373397397,5801,4968,3283,373397405,12345,1487238716
0,762282,5537,3929,3439,373397413,5194,3822,4204,373397421,5615,3743,4508,373397429,12345,1487238716
0,762283,6683,4272,4351,373397437,7791,4733,4694,373397445,8555,4429,5037,373397453,12345,1487238716
0,762284,9202,5194,5272,373397461,9819,5576,5311,373397469,10348,6183,5350,373397477,12345,1487238716
0,762285,10544,6909,5576,373397485,10280,7144,5801,373397493,10084,6223,6115,373397501,12345,1487238716
0,762286,10162,4998,6036,373397509,10241,4008,5919,373397517,10045,3243,5693,373397525,12345,1487238716
0,762287,9702,2979,5311,373397533,9398,2744,4998,373397541,9241,2675,4772,373397549,12345,1487238716
9,383605,721,8362540,698,8362537,683,8362543,683,8362541,726,8362541,682,8362538,12345,1487238716
9,383606,674,8362542,722,8362542,728,8362539,708,8362537,695,8362541,705,8362541,12345,1487238716
9,383607,756,8362536,711,8362539,696,8362543,735,8362541,732,8362538,708,8362537,12345,1487238717
9,383608,696,8362544,710,8362540,774,8362536,757,8362536,786,8362541,881,8362541,12345,1487238717
0,762288,9319,2675,4586,373397557,9515,2822,4429,373397565,9741,3087,4312,373397573,12345,1487238717
0,762289,9898,3126,4312,373397581,9780,3165,4125,373397589,9966,3283,3665,373397597,12345,1487238717
0,762290,10280,3508,2979,373397605,10241,3586,2254,373397613,10005,3547,1715,373397621,12345,1487238717
0,762291,9741,3508,1450,373397629,9398,3400,1411,373397637,8937,3018,1215,373397645,12345,1487238717
0,762292,8516,2636,607,373397653,8251,2018,-343,373397661,8212,3204,-1068,373397669,12345,1487238717
0,762293,8408,5037,-1146,373397677,8369,5693,-911,373397685,8369,5497,-264,373397693,12345,1487238717
0,762294,8633,5762,107,373397701,8859,5762,450,373397709,8937,5272,950,373397717,12345,1487238717
0,762295,8976,4998,1068,373397725,9055,4694,1215,373397733,9172,4351,1332,373397741,12345,1487238717
9,383609,941,8362539,981,8362536,1032,8362540,1113,8362540,1235,8362538,1269,8362536,12345,1487238717
9,383610,1337,8362541,1465,8362539,1558,8362540,1626,8362535,1709,8362543,1823,8362541,12345,1487238717
9,383611,1987,8362537,2069,8362537,2197,8362542,2387,8362544,2534,8362538,2657,8362536,12345,1487238717
9,383612,2789,8362542,2949,8362541,3145,8362536,3242,8362537,3363,8362540,3526,8362540,12345,1487238717
9,383613,3637,8362539,3709,8362536,3771,8362542,3846,8362541,3948,8362536,3951,8362539,12345,1487238717
0,762296,9555,4233,1558,373397749,9937,4008,1832,373397757,10280,3743,2254,373397765,12345,1487238717
0,762297,10623,3704,2557,373397773,11005,3851,2675,373397781,11348,4125,2597,373397789,12345,1487238717
0,762298,11387,4233,2479,373397797,11270,4272,2361,373397805,11152,4351,2401,373397813,12345,1487238717
0,762299,10927,4272,2479,373397821,10505,4165,2597,373397829,10280,4008,2675,373397837,12345,1487238717
0,762300,10162,3822,2744,373397845,10162,3439,2979,373397853,10241,3087,3322,373397861,12345,1487238717
0,762301,10348,2744,3469,373397869,10623,2293,3439,373397877,10887,2097,3283,373397885,12345,1487238717
0,762302,11152,2097,2979,373397893,11270,1754,3204,373397901,11309,1558,3087,373397909,12345,1487238717
0,762303,11191,1254,3087,373397917,10887,793,3087,373397925,10623,29,2979,373397933,12345,1487238717
0,762304,10388,-764,2744,373397941,10280,-1146,2214,373397949,10701,-1293,1528,373397957,12345,1487238717
9,383614,3980,8362543,4060,8362542,4094,8362539,4102,8362539,4113,8362542,4155,8362542,12345,1487238717
9,383615,4243,8362537,4241,8362537,4280,8362544,4378,8362541,4437,8362538,4470,8362537,12345,1487238717
9,383616,4503,8362539,4558,8362540,4648,8362538,4635,8362538,4657,8362542,4731,8362540,12345,1487238717
9,383617,4758,8362538,4754,8362536,4750,8362541,4770,8362542,4825,8362537,4780,8362538,12345,1487238717
0,762305,11270,-1254,989,373397965,11613,-1029,411,373397973,11809,-725,107,373397981,12345,1487238717
0,762306,11730,-764,-107,373397989,11309,-950,-450,373397997,10848,-911,-872,373398005,12345,1487238717
0,762307,10388,-607,-1107,373398013,9937,-107,-1176,373398021,9398,568,-1107,373398029,12345,1487238717
0,762308,8859,1215,-872,373398037,8290,1871,-411,373398045,7791,2518,29,373398053,12345,1487238717
0,762309,7408,3057,450,373398061,7026,3204,793,373398069,6801,3283,1107,373398077,12345,1487238717
0,762310,6605,3322,1254,373398085,6566,3400,1372,373398093,6379,3439,1372,373398101,12345,1487238717
0,762311,6223,3508,1332,373398109,6115,3547,1332,373398117,6076,3626,1372,373398125,12345,1487238717
0,762312,6115,3665,1411,373398133,6183,3704,1450,373398141,6340,3704,1528,373398149,12345,1487238717
9,383618,4764,8362541,4801,8362539,4797,8362536,4768,8362534,4743,8362541,4740,8362538,12345,1487238717
9,383619,4778,8362537,4717,8362535,4694,8362541,4726,8362539,4711,8362536,4668,8362536,12345,1487238717
9,383620,4626,8362540,4611,8362538,4637,8362536,4568,8362535,4532,8362544,4551,8362542,12345,1487238717
9,383621,4528,8362539,4477,8362537,4435,8362540,4414,8362540,4434,8362539,4364,8362537,12345,1487238717
22,0,137,134727683,373398007,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238717
22,0,137,1629202435,373398007,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238717
22,0,137,-1341135613,373398007,12345,12345,12345,12345,12345,12345,12345,12345,12345,12345,1487238717
0,762313,6566,3665,1636,373398157,6840,3626,1715,373398165,7065,3626,1715,373398173,12345,1487238717
0,762314,7330,3586,1754,373398181,7604,3626,1715,373398189,7869,3665,1715,373398197,12345,1487238717
0,762315,8026,3743,1675,373398205,8173,3782,1636,373398213,8290,3929,1528,373398221,12345,1487238717
0,762316,8437,4047,1450,373398229,8594,4204,1411,373398237,8673,4312,1411,373398245,12345,1487238717
0,762317,8790,4429,1411,373398253,8898,4508,1411,373398261,9055,4508,1411,373398269,12345,1487238717
0,762318,9319,4390,1411,373398277,9662,4351,1411,373398285,10123,4351,1411,373398293,12345,1487238717
0,762319,10623,4351,1411,373398301,11152,4468,1411,373398309,11652,4694,1411,373398317,12345,1487238717
0,762320,12073,4851,1411,373398325,12416,4998,1411,373398333,12642,5076,1411,373398341,12345,1487238717
9,383622,4332,8362541,4358,8362541,4339,8362538,4288,8362533,4235,8362540,4204,8362541,12345,1487238717
9,383623,4199,8362538,4083,8362538,3991,8362542,3940,8362541,3839,8362537,3703,8362539,12345,1487238717
9,383624,3563,8362543,3441,8362539,3354,8362538,3175,8362539,3030,8362541,2947,8362541,12345,1487238717
9,383625,2822,8362538,2674,8362538,2538,8362541,2430,8362540,2368,8362535,2216,8362536,12345,1487238717
0,762321,12798,5115,1411,373398349,13063,5194,1489,373398357,13337,5194,1450,373398365,12345,1487238717
0,762322,13641,5233,1450,373398373,14063,5272,1411,373398381,14631,5311,1372,373398389,12345,1487238717
0,762323,15435,5350,1332,373398397,16277,5380,1293,373398405,17042,5350,1293,373398413,12345,1487238717
0,762324,17463,5350,1254,373398421,17228,5272,1293,373398429,16434,5154,1176,373398437,12345,1487238717
0,762325,15356,4851,1029,373398445,14249,4547,793,373398453,13141,4312,382,373398461,12345,1487238717
0,762326,12034,4204,-107,373398469,11191,4047,-568,373398477,10584,3969,-911,373398485,12345,1487238717
0,762327,10241,3929,-1176,373398493,10123,3969,-1411,373398501,10162,4047,-1558,373398509,12345,1487238717
0,762328,10280,4125,-1715,373398517,10427,4125,-1832,373398525,10584,4165,-2018,373398533,12345,1487238717
9,383626,2104,8362543,2048,8362542,1956,8362539,1843,8362537,1732,8362541,1645,8362540,12345,1487238717
9,383627,1595,8362536,1455,8362534,1352,8362543,1303,8362542,1210,8362539,1093,8362537,12345,1487238717
9,383628,981,8362541,894,8362540,848,8362538,708,8362536,598,8362543,540,8362540,12345,1487238718
9,383629,436,8362536,309,8362537,184,8362540,77,8362541,11,8362537,8388463,8362536,12345,1487238718
0,762329,10731,4047,-2097,373398541,10927,3929,-2097,373398549,11083,3822,-2018,373398557,12345,1487238718
0,762330,11191,3782,-1871,373398565,11152,3782,-1636,373398573,10927,3822,-1293,373398581,12345,1487238718
0,762331,10701,3851,-911,373398589,10505,3929,-450,373398597,10241,4086,-147,373398605,12345,1487238718
0,762332,10084,4272,147,373398613,9898,4204,264,373398621,9662,3969,303,373398629,12345,1487238718
0,762333,9476,3665,225,373398637,9202,3361,68,373398645,8976,3204,-107,373398653,12345,1487238718
0,762334,8790,3243,-303,373398661,8633,3243,-450,373398669,8516,3283,-568,373398677,12345,1487238718
0,762335,8437,3439,-568,373398685,8408,3508,-607,373398693,8437,3508,-646,373398701,12345,1487238718
0,762336,8477,3439,-686,373398709,8516,3322,-725,373398717,8516,3204,-833,373398725,12345,1487238718
0,762337,8555,3165,-911,373398733,8633,3204,-1029,373398741,8712,3283,-1146,373398749,12345,1487238718
9,383630,8388346,8362541,8388284,8362540,8388178,8362537,8388055,8362535,8387941,8362542,8387849,8362541,12345,1487238718
9,383631,8387800,8362537,8387662,8362536,8387554,8362540,8387497,8362540,8387391,8362535,8387257,8362537,12345,1487238718
9,383632,8387118,8362540,8386992,8362540,8386899,8362539,8386714,8362539,8386563,8362542,8386464,8362540,12345,1487238718
9,383633,8386323,8362539,8386163,8362536,8386010,8362540,8385880,8362537,8385793,8362537,8385622,8362537,12345,1487238718
0,762338,8712,3400,-1176,373398757,8633,3469,-1215,373398765,8633,3547,-1215,373398773,12345,1487238718
0,762339,8633,3586,-1146,373398781,8751,3665,-1068,373398789,8898,3665,-911,373398797,12345,1487238718
0,762340,9133,3704,-793,373398805,9280,3782,-725,373398813,9398,3822,-568,373398821,12345,1487238718
0,762341,9319,3890,-450,373398829,9133,3969,-411,373398837,8790,3969,-382,373398845,12345,1487238718
0,762342,8437,3890,-264,373398853,8290,3782,-186,373398861,8290,3704,-225,373398869,12345,1487238718
0,762343,8369,3586,-147,373398877,8633,3469,-186,373398885,8976,3361,-186,373398893,12345,1487238718
0,762344,9398,3283,-186,373398901,9819,3126,-225,373398909,10162,3018,-264,373398917,12345,1487238718
0,762345,10505,2861,-264,373398925,11005,2744,-107,373398933,11573,2940,68,373398941,12345,1487238718
9,383634,8385492,8362538,8385422,8362541,8385317,8362537,8385200,8362535,8385097,8362539,8385015,8362539,12345,1487238718
9,383635,8384979,8362538,8384863,8362536,8384790,8362542,8384774,8362542,8384721,8362537,8384655,8362536,12345,1487238718
9,383636,8384601,8362540,8384571,8362538,8384585,8362536,8384511,8362535,8384474,8362541,8384485,8362541,12345,1487238718
9,383637,8384457,8362539,8384409,8362536,8384367,8362542,8384336,8362540,8384345,8362537,8384267,8362540,12345,1487238718
9,383638,8384225,8362540,8384236,8362543,8384205,8362539,8384156,8362536,8384117,8362540,8384100,8362541,12345,1487238718
0,762346,12191,3243,264,373398949,12642,3469,411,373398957,12877,3665,529,373398965,12345,1487238718
0,762347,12838,3890,725,373398973,12681,4125,950,373398981,12455,4204,1176,373398989,12345,1487238718
0,762348,12230,4008,1372,373398997,12112,3782,1411,373399005,12112,3508,1450,373399013,12345,1487238718
